id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
516,a,100.0,100.0,5.7,117,75.0,0,0.0,-3,3.0,0.9,188,64.0,47,0,2.9,190.0,82.0,6,180,4.0,46.0,20.0,0.7,8.2,0.0,218639,477,258234,107,4.0,3.5,1.61,1.29,2.9,14.21,0.17,0.13,0.3,1.48,216.2,152.0,59.0,282.1,40.0,36.0,176.0,78.0,48.0,67.3,69.0,44.0,,,,18,,Callum,Hudson-Odoi,Hudson-Odoi,,,864,3,1,1,15,0,0,0,0,0,0,8,50,,,,0.0,0.1,1.56,0.83,5.21,9,12,29
517,a,,,5.3,190,117.0,0,0.0,-2,2.0,4.7,82,27.0,69,0,4.1,75.0,32.0,4,339,3.2,80.0,38.0,0.6,13.0,0.0,801162,693,945356,622,3.2,2.7,1.8,1.73,3.53,23.57,0.11,0.1,0.21,1.39,358.6,39.0,10.0,485.2,6.0,6.0,144.0,105.0,63.0,99.1,20.0,16.0,2.0,,4.0,18,,Elliot,Anderson,Anderson,,,1530,1,2,3,26,0,0,0,3,0,0,17,220,,,,0.0,0.18,1.53,1.0,12.94,43,35,142
518,u,0.0,0.0,5.4,175,108.0,0,0.0,-1,1.0,0.0,597,228.0,1,0,1.0,451.0,215.0,0,6,0.0,742.0,327.0,0.0,0.2,0.0,1029,0,8966,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,434.0,200.0,0.5,427.0,205.0,4.0,391.0,197.0,1.0,442.0,204.0,,,,18,,João Pedro,Ferreira da Silva,Jota,has joined Besiktas on loan for the rest of the season.,,11,0,0,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,24.55,2,1,0
519,a,100.0,100.0,5.0,255,158.0,0,0.0,0,0.0,0.0,685,290.0,8,0,1.0,443.0,208.0,0,40,0.5,335.0,156.0,0.1,1.6,0.0,1291,1,1376,2,0.5,0.0,0.34,0.21,0.55,3.52,0.12,0.07,0.19,1.21,39.4,365.0,163.0,78.5,210.0,134.0,7.0,372.0,188.0,12.6,343.0,165.0,3.0,,,18,,Nicolás,Domínguez,Dominguez,,,261,0,0,1,4,0,0,0,2,0,0,4,26,,,,0.0,0.34,1.38,1.38,8.97,9,7,10
520,u,0.0,0.0,5.0,253,157.0,0,0.0,0,0.0,0.0,765,340.0,0,0,0.0,733.0,319.0,0,0,0.0,712.0,307.0,0.0,0.0,0.0,0,0,115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,319.0,0.0,731.0,319.0,0.0,725.0,317.0,0.0,734.0,319.0,,,,18,,Lewis,O'Brien,O'Brien,Has joined Wrexham permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
521,n,0.0,0.0,4.9,298,185.0,0,0.0,-1,1.0,0.1,555,202.0,47,0,3.6,105.0,45.0,2,188,4.3,26.0,11.0,0.9,9.6,0.0,6997,0,9920,10,0.0,0.0,0.78,1.07,1.85,12.8,0.08,0.11,0.19,1.33,233.0,140.0,52.0,78.6,209.0,133.0,77.0,194.0,112.0,38.9,188.0,96.0,,,,18,,Ibrahim,Sangaré,Sangaré,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,864,2,2,3,13,0,0,0,2,0,0,11,106,,,,0.0,0.31,1.35,1.15,11.04,27,39,40
522,i,0.0,0.0,4.7,373,232.0,0,0.0,-3,3.0,0.1,521,185.0,15,0,1.4,372.0,168.0,0,67,0.5,329.0,152.0,0.1,3.2,0.0,8974,0,17590,8,0.0,0.0,0.07,0.17,0.24,3.48,0.02,0.05,0.07,1.05,64.2,323.0,146.0,27.0,326.0,178.0,25.0,308.0,164.0,11.5,350.0,168.0,,,,18,,Ryan,Yates,Yates,Hamstring injury - Expected back 17 Jan,,299,0,1,0,5,0,0,0,1,0,0,1,33,,,,0.0,0.0,1.51,0.3,9.93,7,15,11
523,u,0.0,0.0,4.5,456,277.0,0,0.0,0,0.0,0.1,562,206.0,0,0,0.0,680.0,280.0,0,0,0.0,640.0,257.0,0.0,0.0,0.0,1896,0,16237,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,277.0,0.0,671.0,276.0,0.0,657.0,273.0,0.0,679.0,278.0,,,,18,,Eric,da Silva Moreira,Da Silva Moreira,has joined Rio Ave on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
524,u,0.0,0.0,4.5,435,261.0,0,0.0,0,0.0,0.0,668,278.0,0,0,0.0,664.0,266.0,0,0,0.0,623.0,242.0,0.0,0.0,0.0,245,0,5605,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,262.0,0.0,654.0,261.0,0.0,640.0,258.0,0.0,662.0,263.0,,,,18,,Marko,Stamenić,Stamenic,Has joined Swansea City permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
525,i,0.0,0.0,7.2,30,11.0,0,0.0,-3,3.0,4.9,79,14.0,25,0,3.1,172.0,15.0,3,85,0.0,766.0,81.0,0.0,3.5,0.0,2132805,3,3352064,302,0.0,0.0,2.81,0.11,2.92,7.84,0.47,0.02,0.49,1.31,77.6,306.0,29.0,49.6,273.0,30.0,179.0,76.0,24.0,29.8,243.0,26.0,,,1.0,18,,Chris,Wood,Wood,Knee injury - Unknown return date,,538,2,0,1,8,0,0,0,0,0,0,7,14,,,,0.0,0.17,1.34,1.17,2.34,1,6,7
526,a,,,5.8,112,31.0,0,0.0,-2,2.0,1.1,173,25.0,33,0,2.1,283.0,27.0,3,123,2.8,96.0,8.0,0.5,5.7,0.0,241970,298,215007,267,2.8,2.3,2.98,0.51,3.49,13.89,0.33,0.06,0.39,1.52,100.2,271.0,25.0,86.7,196.0,18.0,292.0,32.0,14.0,46.8,145.0,19.0,,,3.0,18,,Igor Jesus,Maciel da Cruz,Igor Jesus,,,820,1,1,3,16,0,0,0,0,0,0,9,50,,,,0.0,0.33,1.76,0.99,5.49,12,16,22
527,a,100.0,100.0,5.2,209,44.0,0,0.0,-3,3.0,0.3,319,52.0,5,0,1.0,447.0,51.0,0,19,0.2,395.0,45.0,0.0,1.0,0.0,27238,31,85866,15,0.2,-0.3,0.19,0.03,0.22,1.9,0.11,0.02,0.13,1.13,11.8,414.0,44.0,26.0,329.0,37.0,41.0,276.0,44.0,7.9,379.0,44.0,,,,18,,Taiwo,Awoniyi,Awoniyi,,,151,0,0,0,1,0,0,0,0,0,0,1,9,,,,0.0,0.0,0.6,0.6,5.36,1,2,6
669,i,0.0,0.0,5.5,147,93.0,0,0.0,-5,5.0,0.8,205,71.0,41,0,2.7,216.0,93.0,4,140,1.0,284.0,128.0,0.2,7.5,0.0,542377,0,556736,200,0.0,0.0,0.78,1.22,2.0,13.88,0.07,0.11,0.18,1.25,143.4,225.0,97.0,152.7,112.0,81.0,134.0,114.0,68.0,43.1,163.0,85.0,,,,18,,Dan,Ndoye,Ndoye,Knock - Unknown return date,,997,1,2,2,16,0,0,0,1,0,0,14,80,,,,0.0,0.18,1.44,1.26,7.22,18,19,43
675,a,100.0,100.0,4.0,629,42.0,0,0.0,0,0.0,1.2,165,22.0,0,0,0.0,532.0,61.0,0,0,0.0,471.0,55.0,0.0,0.0,0.0,27117,5,89960,22,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,61.0,0.0,512.0,49.0,0.0,479.0,34.0,0.0,526.0,61.0,,,,18,,Angus,Gunn,Gunn,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
693,a,,,5.4,174,107.0,0,0.0,-1,1.0,0.1,538,194.0,33,0,2.8,202.0,86.0,1,119,2.7,108.0,50.0,0.5,6.1,0.0,10889,23,7008,7,2.7,2.2,1.21,1.7,2.91,9.37,0.19,0.27,0.46,1.5,118.2,246.0,106.0,219.9,69.0,51.0,156.0,94.0,58.0,49.0,134.0,72.0,,,,18,,Omari,Hutchinson,Hutchinson,,,562,0,4,2,7,0,0,0,0,0,0,4,48,,,,0.0,0.32,1.12,0.64,7.69,10,5,33
696,a,,,6.0,87,27.0,0,0.0,0,0.0,0.1,422,61.0,8,0,1.0,454.0,52.0,0,20,0.3,364.0,42.0,0.0,1.3,0.0,14461,9,14694,17,0.3,-0.2,0.35,0.02,0.37,1.57,0.38,0.02,0.4,1.72,3.8,442.0,49.0,17.7,350.0,42.0,22.0,317.0,48.0,4.3,406.0,47.0,,,,18,,Arnaud,Kalimuendo,Kalimuendo,,,82,0,0,0,3,0,0,0,0,0,0,0,5,,,,0.0,0.0,3.29,0.0,5.49,1,1,3
699,a,100.0,100.0,4.9,307,189.0,0,0.0,-1,1.0,0.0,586,221.0,10,0,1.7,328.0,148.0,0,54,0.5,332.0,154.0,0.1,2.0,0.0,14015,7,13746,6,0.5,0.0,0.04,0.51,0.55,3.48,0.01,0.18,0.19,1.2,31.8,381.0,170.0,63.6,241.0,147.0,13.0,345.0,178.0,10.9,354.0,170.0,1.0,,,18,,Douglas Luiz,Soares de Paulo,Douglas Luiz,,,262,0,1,0,6,0,0,0,1,0,0,5,30,,,,0.0,0.0,2.06,1.72,10.31,6,8,16
715,a,,,4.0,638,45.0,0,0.0,0,0.0,0.4,285,37.0,7,0,3.5,109.0,11.0,0,26,1.2,246.0,20.0,0.3,1.8,0.0,44625,67,21892,20,1.2,0.7,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.92,15.0,411.0,29.0,0.0,518.0,52.0,0.0,486.0,37.0,1.5,435.0,29.0,,,,18,,John Victor,Maciel Furtado,John,,,180,0,0,1,1,0,0,0,1,0,1,2,0,,,,0.5,0.5,0.5,1.0,0.0,0,2,11
716,a,,,4.5,437,91.0,0,0.0,0,0.0,0.2,377,140.0,37,0,3.1,160.0,64.0,0,130,2.2,145.0,61.0,0.5,8.2,0.0,42113,25,22945,46,2.2,1.7,1.26,0.4,1.66,13.2,0.12,0.04,0.16,1.3,199.6,171.0,72.0,103.7,171.0,41.0,88.0,179.0,37.0,39.2,187.0,63.0,,,,18,,Nicolò,Savona,Savona,,,914,2,0,3,15,0,0,0,2,0,0,10,65,,,,0.0,0.3,1.48,0.98,5.22,19,34,25
729,u,0.0,0.0,4.5,455,94.0,0,0.0,0,0.0,0.0,769,255.0,0,0,0.0,679.0,245.0,0,0,0.0,639.0,239.0,0.0,0.0,0.0,25,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,246.0,0.0,670.0,246.0,0.0,656.0,245.0,0.0,678.0,246.0,,,,18,,Luis Eduardo,Soares da Silva,Cuiabano,has joined Botafogo on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
734,a,100.0,100.0,5.9,101,67.0,0,0.0,-1,1.0,0.0,689,292.0,5,0,1.2,397.0,181.0,0,27,0.0,756.0,339.0,0.0,0.8,0.0,3006,7,2855,2,0.0,-0.5,0.13,0.27,0.4,3.23,0.07,0.14,0.21,1.69,30.2,385.0,173.0,73.7,221.0,139.0,49.0,260.0,140.0,15.3,325.0,156.0,,,,18,,Dilane,Bakwa,Bakwa,,,172,0,0,0,4,0,0,0,0,0,0,2,13,,,,0.0,0.0,2.09,1.05,6.8,0,2,11
528,a,,,4.2,613,35.0,0,0.0,-3,3.0,0.2,379,56.0,0,0,0.0,585.0,80.0,0,0,0.0,526.0,74.0,0.0,0.0,0.0,9059,9,29304,12,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,80.0,0.0,567.0,70.0,0.0,538.0,56.0,0.0,580.0,80.0,,,,18,,Anthony,Patterson,Patterson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
529,a,,,3.9,694,63.0,0,0.0,-1,1.0,0.4,276,36.0,0,0,0.0,485.0,33.0,0,0,0.0,423.0,27.0,0.0,0.0,0.0,14920,11,27939,17,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,33.0,0.0,464.0,20.0,0.0,430.0,5.0,0.0,479.0,33.0,,,,18,,Simon,Moore,Moore,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
530,a,,,3.9,725,81.0,0,0.0,-1,1.0,0.1,426,65.0,0,0,0.0,508.0,51.0,0,0,0.0,447.0,45.0,0.0,0.0,0.0,6802,4,9911,3,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,51.0,0.0,487.0,38.0,0.0,454.0,23.0,0.0,502.0,51.0,,,,18,,Blondy,Nna Noukeu,Nna Noukeu,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
531,a,100.0,100.0,4.7,375,67.0,0,0.0,2,-2.0,4.1,87,30.0,75,0,5.0,20.0,11.0,7,228,4.2,35.0,14.0,0.9,16.0,0.0,959580,586,703173,552,3.7,4.2,1.33,0.39,1.72,15.84,0.11,0.03,0.14,1.27,381.8,30.0,14.0,71.6,226.0,62.0,238.0,52.0,3.0,69.2,59.0,10.0,,,,18,,Daniel,Ballard,Ballard,,,1119,2,1,4,12,0,0,0,2,0,0,12,147,,,,0.0,0.32,0.97,0.97,10.86,19,116,30
532,a,,,4.5,428,87.0,0,0.0,0,0.0,0.3,294,109.0,56,0,3.3,133.0,51.0,4,221,2.3,129.0,52.0,0.5,12.4,0.0,61232,18,51780,43,1.8,2.3,0.55,0.82,1.37,20.07,0.04,0.05,0.09,1.31,248.8,124.0,55.0,189.4,84.0,21.0,66.0,219.0,59.0,50.5,125.0,45.0,2.0,,,18,,Trai,Hume,Hume,,,1381,0,1,5,15,0,0,0,3,0,0,15,133,,,,0.0,0.33,0.98,0.98,6.91,37,69,46
533,i,0.0,0.0,4.0,637,164.0,0,0.0,0,0.0,0.0,743,251.0,0,0,0.0,537.0,199.0,0,0,0.0,476.0,184.0,0.0,0.0,0.0,495,1,703,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,201.0,0.0,517.0,201.0,0.0,485.0,192.0,0.0,531.0,201.0,,,,18,,Aji,Alese,Alese,Shoulder injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
534,a,,,3.9,708,206.0,0,0.0,-1,1.0,0.4,274,103.0,0,0,0.0,496.0,178.0,0,0,0.0,435.0,163.0,0.0,0.0,0.0,35001,7,50849,33,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,181.0,0.0,475.0,180.0,0.0,442.0,170.0,0.0,490.0,180.0,,,,18,,Joe,Anderson,Anderson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
535,a,100.0,100.0,4.0,646,168.0,0,0.0,0,0.0,0.0,653,224.0,0,0,0.0,545.0,203.0,0,0,0.0,484.0,188.0,0.0,0.0,0.0,1402,2,2523,5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,205.0,0.0,526.0,205.0,0.0,494.0,196.0,0.0,539.0,205.0,,,,18,,Dennis,Cirkin,Cirkin,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
536,a,100.0,100.0,4.0,654,171.0,0,0.0,0,0.0,0.0,716,242.0,0,0,0.0,552.0,205.0,0,0,0.0,491.0,190.0,0.0,0.0,0.0,667,2,655,5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,207.0,0.0,533.0,207.0,0.0,501.0,198.0,0.0,546.0,207.0,,,,18,,Leo Fuhr,Hjelde,Hjelde,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
537,u,0.0,0.0,4.0,656,172.0,0,0.0,0,0.0,0.1,506,182.0,0,0,0.0,554.0,206.0,0,0,0.0,493.0,191.0,0.0,0.0,0.0,1038,0,15610,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,208.0,0.0,535.0,208.0,0.0,503.0,199.0,0.0,548.0,208.0,,,,18,,Niall,Huggins,Huggins,has joined Wycombe Wanderers on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
538,a,,,3.9,730,218.0,0,0.0,-1,1.0,0.2,344,126.0,0,0,0.0,513.0,185.0,0,0,0.0,452.0,170.0,0.0,0.0,0.0,18319,3,24184,11,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,187.0,0.0,492.0,187.0,0.0,459.0,177.0,0.0,507.0,187.0,,,,18,,Zak,Johnson,Johnson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
539,s,0.0,0.0,4.0,633,160.0,0,0.0,0,0.0,0.0,584,209.0,-1,0,-0.5,772.0,255.0,0,-2,-0.2,772.0,255.0,0.0,-0.2,0.0,4440,2,5504,3,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,6.52,4.0,439.0,160.0,0.4,428.0,159.0,0.0,483.0,190.0,0.4,450.0,160.0,,,,18,,Luke,O'Nien,O'Nien,Suspended until 01 Jan,,4,0,0,0,0,0,0,0,0,1,0,0,2,,,,0.0,0.0,0.0,0.0,45.0,2,0,0
540,a,,,3.9,718,213.0,0,0.0,-1,1.0,0.4,284,107.0,0,0,0.0,503.0,182.0,0,0,0.0,442.0,167.0,0.0,0.0,0.0,46933,3,38109,19,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,184.0,0.0,482.0,184.0,0.0,449.0,174.0,0.0,497.0,184.0,,,,18,,Timothée,Pembélé,Pembele,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
541,n,0.0,0.0,3.9,711,208.0,0,0.0,-1,1.0,2.9,106,40.0,37,0,3.1,154.0,58.0,3,135,3.0,82.0,29.0,0.8,9.5,0.0,460415,20,899897,1007,0.0,0.0,0.1,0.08,0.18,14.0,0.01,0.01,0.02,1.23,186.4,181.0,77.0,33.9,308.0,101.0,25.0,305.0,98.0,24.7,266.0,91.0,,,,18,,Reinildo,Mandava,Reinildo,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,1022,0,1,3,12,0,0,0,4,1,0,12,111,,,,0.0,0.26,1.06,1.06,8.1,24,68,45
542,u,0.0,0.0,4.0,667,181.0,0,0.0,0,0.0,0.1,472,173.0,2,0,1.0,408.0,150.0,0,11,0.0,502.0,198.0,0.0,0.5,0.0,3016,0,24292,6,0.0,0.0,0.0,0.01,0.01,1.33,0.0,0.01,0.01,0.9,33.6,377.0,143.0,2.4,409.0,148.0,0.0,512.0,206.0,3.6,412.0,148.0,,,,18,,Jenson,Seelt,Seelt,has joined Wolfsburg on loan for the rest of the season.,,133,0,0,0,2,0,0,0,0,0,0,1,18,,,,0.0,0.0,1.35,0.68,8.12,4,8,6
543,a,,,4.9,331,205.0,0,0.0,-6,6.0,0.4,268,92.0,19,0,1.9,300.0,134.0,0,46,0.7,311.0,142.0,0.1,3.9,0.0,80262,7,213380,21,0.2,0.7,0.14,0.29,0.43,4.92,0.03,0.07,0.1,1.17,32.2,379.0,168.0,82.9,203.0,132.0,16.0,335.0,175.0,13.1,339.0,163.0,,,,18,,Simon,Adingra,Adingra,,,378,0,1,3,5,0,0,0,1,0,0,5,24,,,,0.0,0.71,1.19,1.19,5.71,7,7,10
544,i,0.0,0.0,5.3,203,125.0,0,0.0,-2,2.0,0.0,608,236.0,13,0,2.6,223.0,97.0,0,28,0.2,398.0,188.0,0.0,2.5,0.0,6399,1,15932,2,0.0,0.0,0.5,0.08,0.58,4.47,0.12,0.02,0.14,1.08,16.0,409.0,186.0,31.5,317.0,174.0,45.0,263.0,142.0,8.6,373.0,176.0,,,1.0,18,,Habib,Diarra,Diarra,International Duty - Unknown return date,,371,0,1,2,2,0,0,0,1,0,0,4,20,,,,0.0,0.49,0.49,0.97,4.85,3,7,10
545,u,0.0,0.0,5.4,156,98.0,0,0.0,-1,1.0,0.0,692,294.0,1,0,1.0,450.0,214.0,0,4,0.0,735.0,322.0,0.0,0.2,0.0,462,0,4032,0,0.0,0.0,0.03,0.02,0.05,0.66,0.1,0.07,0.17,2.2,1.8,449.0,207.0,7.3,392.0,194.0,5.0,382.0,192.0,1.4,438.0,201.0,,,,18,,Patrick,Roberts,Roberts,has joined Birmingham City on loan for the rest of the season.,,27,0,0,0,1,0,0,0,0,0,0,0,1,,,,0.0,0.0,3.33,0.0,3.33,0,0,1
546,u,0.0,0.0,4.9,335,209.0,0,0.0,-1,1.0,0.0,677,285.0,0,0,0.0,729.0,316.0,0,0,0.0,707.0,304.0,0.0,0.0,0.0,295,0,3334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,316.0,0.0,726.0,316.0,0.0,719.0,314.0,0.0,730.0,316.0,,,,18,,Milan,Aleksić,Aleksić,has joined Cracovia on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
547,a,100.0,100.0,4.9,326,202.0,0,0.0,-1,1.0,1.0,181,62.0,60,0,3.8,88.0,39.0,6,210,4.0,42.0,18.0,0.8,12.2,0.0,176492,300,96828,253,3.5,4.0,2.22,1.57,3.79,17.59,0.16,0.12,0.28,1.3,272.2,105.0,34.0,329.5,27.0,26.0,101.0,160.0,93.0,70.3,55.0,38.0,3.0,2.0,2.0,18,,Enzo,Le Fée,E.Le Fée,,,1215,2,3,5,14,0,0,0,4,0,0,14,120,,,,0.0,0.37,1.04,1.04,8.89,34,28,58
548,a,100.0,100.0,4.9,321,197.0,0,0.0,-1,1.0,0.0,717,310.0,3,0,0.8,461.0,219.0,0,8,0.5,334.0,155.0,0.1,0.6,0.0,620,0,994,0,0.0,0.5,0.12,0.22,0.34,1.35,0.14,0.25,0.39,1.56,5.6,433.0,199.0,5.5,398.0,198.0,17.0,333.0,173.0,2.6,425.0,195.0,,3.0,,18,,Romaine,Mundle,Mundle,,,78,0,0,0,0,0,0,0,1,0,0,0,7,,,,0.0,0.0,0.0,0.0,8.08,0,2,5
549,a,,,4.8,350,219.0,0,0.0,-2,2.0,0.0,625,251.0,2,0,1.0,436.0,203.0,0,7,0.0,680.0,287.0,0.0,0.4,0.0,1645,1,3849,1,-0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,9.0,2.0,447.0,206.0,0.0,706.0,303.0,0.0,694.0,300.0,0.2,457.0,210.0,,,,18,,Dan,Neil,Neil,,,2,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,90.0,0,2,0
550,a,,,4.8,347,218.0,0,0.0,-2,2.0,0.0,645,266.0,0,0,0.0,710.0,303.0,0,0,0.0,679.0,286.0,0.0,0.0,0.0,766,0,2350,3,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,303.0,0.0,705.0,302.0,0.0,693.0,299.0,0.0,711.0,303.0,,,,18,,Ian,Poveda-Ocampo,Poveda,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
551,a,,,4.7,380,236.0,0,0.0,-3,3.0,0.0,572,212.0,11,0,1.6,343.0,157.0,0,30,0.5,331.0,153.0,0.1,2.3,0.0,4418,7,7334,4,0.0,0.5,0.32,0.07,0.39,1.82,0.12,0.03,0.15,0.66,9.0,421.0,191.0,27.3,325.0,177.0,17.0,332.0,172.0,5.4,394.0,182.0,,,,18,,Chris,Rigg,Rigg,,,249,0,0,2,0,0,0,0,0,0,0,4,18,,,,0.0,0.72,0.0,1.45,6.51,5,3,10
552,n,0.0,0.0,5.0,275,171.0,0,0.0,0,0.0,0.0,570,210.0,37,0,2.3,252.0,110.0,0,190,1.5,219.0,97.0,0.3,7.4,0.0,7822,0,9800,14,0.0,0.0,0.24,0.75,0.99,20.09,0.02,0.05,0.07,1.28,159.4,211.0,89.0,155.6,107.0,78.0,37.0,280.0,148.0,35.3,215.0,111.0,,,,18,,Noah,Sadiki,Sadiki,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,1414,0,0,5,17,0,0,0,4,0,0,16,118,,,,0.0,0.32,1.08,1.02,7.51,20,50,48
553,n,0.0,0.0,4.9,332,206.0,0,0.0,-1,1.0,0.2,395,131.0,51,0,3.2,148.0,65.0,5,148,2.7,104.0,48.0,0.6,10.4,0.0,55497,1,64864,39,0.0,0.0,1.19,0.49,1.67,13.55,0.12,0.05,0.17,1.38,128.4,236.0,102.0,126.7,143.0,101.0,123.0,123.0,72.0,37.3,198.0,101.0,,,,18,,Chemsdine,Talbi,Talbi,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,881,2,2,5,8,0,0,0,0,0,0,9,53,,,,0.0,0.51,0.82,0.92,5.41,7,11,35
554,a,,,4.3,566,328.0,0,0.0,-2,2.0,0.4,266,90.0,0,0,0.0,593.0,221.0,0,0,0.0,541.0,192.0,0.0,0.0,0.0,75581,18,62328,54,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,213.0,0.0,577.0,212.0,0.0,553.0,206.0,0.0,588.0,214.0,,,,18,,Abdoullah,Ba,Ba,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
